student_id,cohort_year,species,clan,gender,forename,surname,full_name,age,education,socio_economic_rank,disabilities,refined_openness,refined_conscientiousness,refined_extraversion,refined_agreeableness,refined_neuroticism,motivation_academic_drive,motivation_values_based_motivation,motivation_career_focus,motivation_cultural_experience,motivation_personal_growth,motivation_social_connection,motivation_intellectual_curiosity,motivation_practical_skills
10978,1048-49,Dwarf,slate,male,Frinn,Scalejoint,Frinn Scalejoint,18,vocational,7,specific_learning_disability,0.5748796477240743,0.8443050489155755,0.4957452996771908,0.6880027366093426,0.8932004161468223,0.5499871109117245,0.6391185737364444,0.7617325568062523,0.5074343968896103,0.7984556929135788,0.5689922914236066,0.7842069470420904,0.879926522616618
10979,1048-49,Elf,ash,male,Kaelen,Firestride,Kaelen Firestride,20,academic,7,no_known_disabilities,0.7713862285400211,0.6606727670917438,0.6481860066202005,0.4249201383297104,0.703983278399983,0.7376601450615216,0.6957411075417578,0.6583167614273386,0.7651573169424787,0.859161631168262,0.6964772765528747,0.6927543548609942,0.5962892461493723
10980,1048-49,Dwarf,flint,male,Brevik,Brickgrind,Brevik Brickgrind,18,vocational,1,no_known_disabilities,0.8686141547912348,0.7733359341300668,0.9309207821293848,0.4908634038194578,0.4765960760005195,0.4817207751873263,0.6256593400287617,0.9030531879084904,0.5465216181150635,0.6372282841861726,0.7268874482607719,0.7280721786715989,0.9503461718713666
10981,1048-49,Elf,holly,male,Emroth,Boundecho,Emroth Boundecho,24,academic,8,no_known_disabilities,0.7865311096190739,0.9928444423464566,0.2123009189476211,0.643414475171557,0.5571507812429443,0.8953056843085323,0.8963224324464796,0.7053092407142316,0.7582633660882497,0.865455528811077,0.7112951254066298,0.8559900474708803,0.8055197262704819
10982,1048-49,Elf,holly,male,Caerel,Hearthpage,Caerel Hearthpage,18,academic,8,no_known_disabilities,0.7591671693751744,0.9070430284415542,0.5620464002401052,0.6077608430749624,0.4746049761094238,0.761543066366425,0.8443408013458947,0.5995331699278589,0.7170119576070586,0.8019534898000237,0.6889406458235493,0.8364650062458354,0.8027393773874685
10983,1048-49,Elf,baobab,male,Virellan,Highbark,Virellan Highbark,18,academic,7,no_known_disabilities,0.7470271493570213,0.95,0.5099099870363061,0.410433859276073,0.4016956426269248,0.7242552459271023,0.677198456122452,0.8507221949500076,0.5966389262866537,0.6324038134610362,0.5856001412357156,0.6995473094535635,0.638220475286774
10984,1048-49,Dwarf,sandstone,male,Bram,Stepgrind,Bram Stepgrind,18,academic,2,no_known_disabilities,1.0,0.5632780417244152,0.9431003860295424,0.6717702830072447,0.2724379366550432,0.6154029397771865,0.6870367081383328,0.5714176287349259,0.9519284251228572,0.6586833279100831,0.7659397845960321,0.7918699403848931,0.6590095716683709
10985,1048-49,Dwarf,malachite,male,Harnik,Bronzeheel,Harnik Bronzeheel,18,academic,6,no_known_disabilities,0.9987981934030388,0.7664948171846928,0.5428584780870847,0.79384611465069,0.2895997795512883,0.8474763761660473,0.920289248459594,0.5915830594324721,0.663636968059903,0.846136155653009,0.7484253459797706,0.788070043305336,0.9257408956170268
10986,1048-49,Elf,yew,male,Eredor,Sealbough,Eredor Sealbough,18,vocational,7,no_known_disabilities,0.7434405898233015,0.95,0.5854858748821956,0.3671781446963204,0.6979437809830573,0.7649673260066264,0.7154710072257411,0.7688227775839381,0.5670623514130708,0.756928910092253,0.594776072485575,0.7951119899251278,0.814663776576266
10987,1048-49,Dwarf,flint,female,Enna,Crumbfall,Enna Crumbfall,18,vocational,4,no_known_disabilities,0.7642063105714987,0.7732130011460511,0.7382952823194356,0.4261577420971879,0.5363512068190535,0.7209782385251334,0.4987011228457615,0.696231747925317,0.4413308905634917,0.665896448946306,0.6956376883240034,0.5163013615903966,0.8661234007205498
10988,1048-49,Dwarf,alabaster,female,Eska,Marshshade,Eska Marshshade,22,no_qualifications,1,"mental_health_disability,blind_or_visually_impaired,communication_difficulties",0.4974007859359072,0.632517186988279,0.1,0.6100678642742008,0.95,0.6981427225630872,0.7135885585002693,0.5970027574834993,0.4997678611184044,0.6319376928652141,0.6303736938799063,0.6661434100518523,0.6879649523409688
10989,1048-49,Elf,yew,female,Saelith,Remembrace,Saelith Remembrace,18,academic,8,communication_difficulties,0.8514696876436514,0.9436059114405766,0.5101078228919967,0.3969480308285213,0.6658013336185654,0.8079807648471432,0.6671098633681868,0.8338251116114287,0.5621398539278722,0.7968595102934195,0.5094784491436923,0.6510630199139777,0.7411732150137528
10990,1048-49,Elf,holly,male,Emroth,Inkweaver,Emroth Inkweaver,18,academic,7,no_known_disabilities,0.7665662492955096,0.95,0.3647225904407308,0.7209165147944113,0.5680194571531441,0.8651543523985978,0.8240828657452643,0.6461537347514434,0.7993854783769732,0.7286891348167195,0.7827000581561379,0.7509727038911012,0.5655000929141583
10991,1048-49,Dwarf,flint,male,Karn,Oregrind,Karn Oregrind,23,vocational,5,deaf_or_hearing_impaired,0.4037753648191664,0.8830817454849825,0.5966103694013326,0.5691720611332889,0.3508689383374906,0.5670475476766921,0.6847637888698157,0.803507870139282,0.6216693931662525,0.7685062920976015,0.608921961212413,0.4749926239881397,0.8738409431324475
10992,1048-49,Elf,holly,female,Elira,Ritualthorn,Elira Ritualthorn,19,vocational,4,no_known_disabilities,0.8255647734690376,0.8047905333891808,0.4328085984910809,0.7421993539338373,0.5555677993007389,0.9005048773494524,0.819024928009279,0.62516312480155,0.7521211124855728,0.8668577140429576,0.6311671937257077,0.8662789502448187,0.5635112402430638
10993,1048-49,Elf,yew,female,Ysira,Vowroot,Ysira Vowroot,25,academic,5,requires_personal_care,0.7146440928596464,1.0,0.5119263848815876,0.4417629977026366,0.430822169822579,0.6639266452997864,0.6119433489579416,0.8280031301051003,0.5408480538778662,0.6571021836920359,0.7266954234488867,0.7464192455493551,0.604533478425048
10994,1048-49,Elf,palm,female,Aivena,Sandcymbal,Aivena Sandcymbal,18,vocational,4,"adhd,wheelchair_user",0.950219840057544,0.3280386261520796,1.0,0.6377040134607347,0.6610980082583051,0.6235631912004748,0.7793437870166549,0.393336299896563,0.9775190679456812,0.845806232941678,0.97654414896277,0.8179888225632576,0.4932315092014134
10995,1048-49,Dwarf,alabaster,male,Brenik,Wallmantle,Brenik Wallmantle,18,no_qualifications,2,no_known_disabilities,0.8328807669174636,0.6307313068800678,0.675243267958707,0.6388871047191697,0.6944433009085885,0.6785740204366775,0.7913581666238109,0.6512408166918753,0.7640299812086607,0.8085091065664499,0.6955758320958019,0.7363790730422204,0.5516934519460801
10996,1048-49,Dwarf,slate,male,Jorel,Sealcaliper,Jorel Sealcaliper,18,academic,4,no_known_disabilities,0.659122510728017,0.7653599692235623,0.3918523412315922,0.4245078707843832,0.5858255059779826,0.8127886241316483,0.601209708350746,0.8339088449709483,0.3882755432856232,0.5189406276964649,0.3757450170308114,0.7275187750329528,0.8721637238740815
10997,1048-49,Dwarf,granite,female,Grenda,Shieldbrow,Grenda Shieldbrow,18,academic,7,wheelchair_user,0.5713442569443775,0.8696489561693355,0.7470840910566753,0.5837352303175198,0.5758538414514575,0.5064545948566771,0.792217293855456,0.8734336556972828,0.5300264403172222,0.6392874105092973,0.5292742644704231,0.642392029029744,0.7357863673431833
10998,1048-49,Elf,rowan,male,Olyen,Songroot,Olyen Songroot,18,vocational,7,no_known_disabilities,0.8482361516305698,0.6710820550292963,0.9220018324522128,0.9151550969545276,0.5875218692894112,0.8062229059897523,0.8140305925125004,0.5716896750391086,0.9962453216998414,0.8674994861956997,0.8619984363116344,0.7906804170799514,0.5441717181112178
10999,1048-49,Dwarf,bismuth,male,Jaskel,Gildspark,Jaskel Gildspark,18,academic,6,no_known_disabilities,1.0,0.546109186981996,0.7420593725781626,0.7051843856831344,0.7083257047166005,0.9409561520123648,0.732665756891234,0.42575189216431,0.7727454926387688,0.7996151712545077,0.5858068723109553,0.9005926704303547,0.6521380103863789
11000,1048-49,Dwarf,granite,male,Hrogar,Dourstone,Hrogar Dourstone,18,vocational,4,mental_health_disability,0.3187813899435188,0.8973224149793496,0.5001877934819281,0.4155497064894659,0.7497651651885727,0.5577997088689377,0.7082353265353463,0.8552636135171585,0.3111696141335734,0.5341561575703657,0.6512882673256399,0.5701314760035789,0.7281096886823518
11001,1048-49,Elf,ash,female,Alira,Emberthorn,Alira Emberthorn,18,no_qualifications,7,no_known_disabilities,0.697693689117924,0.5627459264004327,0.7939462013621087,0.4866139424880821,0.6032299829698996,0.8611760414494538,0.7042065016041229,0.7876311795966376,0.647382125106792,0.9104886481741542,0.573275355224318,0.8607940468999898,0.7180963194108484
11002,1048-49,Dwarf,flint,female,Kelza,Gravelhack,Kelza Gravelhack,18,academic,2,no_known_disabilities,0.7912255085345818,0.8973608512155654,0.7188601002762999,0.3745848383431585,0.5314031286646574,0.5705655648763149,0.5451035977318748,0.6319173244101244,0.7041302088324012,0.7238724002889411,0.72424160165564,0.6898338136472911,0.8934229295289398
11003,1048-49,Dwarf,granite,female,Gilda,Rockwarden,Gilda Rockwarden,18,academic,7,"physical_disability,deaf_or_hearing_impaired",0.487591547954722,0.8970341084540067,0.6330409508300933,0.6660798068322321,0.5518376734634172,0.612196331217545,0.6731702206544629,0.8612443042687492,0.5942937312957279,0.7353346967456261,0.5449395053935615,0.5627295100908445,0.7197376627282909
11004,1048-49,Elf,baobab,female,Yllessa,Ceremleaf,Yllessa Ceremleaf,18,academic,8,no_known_disabilities,0.8140615061498133,0.95,0.5170832589932273,0.496189300146315,0.4377834673461446,0.6887741779198174,0.5621590746601518,0.9650886087287496,0.4830571100257341,0.7093020398865951,0.4514761812131269,0.7052005364585272,0.4670904942093622
11005,1048-49,Elf,holly,male,Erthon,Songindex,Erthon Songindex,18,academic,8,no_known_disabilities,0.7709680629884025,0.8680450642286888,0.4864708092527608,0.744308499004603,0.6810920081878922,0.8615036151403029,0.8602990079030833,0.6452328176863998,0.6650928504945217,0.745761540292972,0.7737823201997004,0.8219425048328459,0.6381759684205468
11006,1048-49,Dwarf,flint,neuter,Doni,Hardfall,Doni Hardfall,18,no_qualifications,2,no_known_disabilities,0.849368963813643,0.6340385126789986,0.72016888763753,0.5150137996126091,0.4927513785996494,0.6788617911681823,0.6149376574736636,0.7673749118726247,0.701317872237154,0.559660878526809,0.8065604150312103,0.5229783360022764,0.928809821398784
11007,1048-49,Elf,baobab,male,Taelon,Bloomthrone,Taelon Bloomthrone,18,academic,4,deaf_or_hearing_impaired,0.7218484537636567,0.8789551840838318,0.6389066784356038,0.3506338081212402,0.3896506166280476,0.7618904801401758,0.5275201110916343,0.8689427829900116,0.439737876793786,0.754565814791223,0.436734842438203,0.7448763224639624,0.5772940539216558
11008,1048-49,Elf,rowan,male,Orien,Starpetal,Orien Starpetal,18,academic,5,no_known_disabilities,1.0,0.8220878907236274,0.9476840686318568,0.801868278224103,0.4613088086158279,0.9161611309760224,0.8023737238567736,0.6839258913218466,0.9954045806356498,0.9486991248120248,0.8472096250718477,0.7800545258736207,0.6352596687844441
11009,1048-49,Elf,palm,female,Elenya,Palmshadow,Elenya Palmshadow,18,academic,5,no_known_disabilities,0.8090549165264573,0.6487301036585978,1.0,0.7053543831769861,0.3636258665207464,0.6502851112024306,0.919468510335018,0.6961658329774483,0.9486455400934436,0.8697809450057316,0.9733729535454988,0.6935758027955532,0.6744839974427349
11010,1048-49,Dwarf,flint,female,Enna,Quarryhook,Enna Quarryhook,18,vocational,3,"mental_health_disability,adhd",0.5279788094344234,0.4230397255697275,0.7666473260576263,0.4807418151919944,0.9391127735631531,0.4310673744065592,0.7873115380320242,0.8933194896543241,0.6473148279214413,0.6512851822320184,0.6215925526358421,0.4599378309740873,0.8652416489562534
11011,1048-49,Elf,palm,female,Mirani,Breakwave,Mirani Breakwave,18,vocational,2,no_known_disabilities,0.8116942601683752,0.7204867205410576,0.9058683670902,0.8222939707841601,0.4749624551185145,0.6676593094365291,0.9009179626561136,0.6849957873968243,0.8644030551339653,0.7466577044408331,0.9836312586100372,0.6453820652133518,0.708113099345163
11012,1048-49,Elf,yew,neuter,Melvaen,Vowroot,Melvaen Vowroot,18,academic,7,physical_disability,0.6721119693789689,0.7966368031810368,0.5291480589783507,0.5225250112655275,0.8106923015866484,0.6838580113926684,0.6940626128528834,0.9000192182783664,0.6675571384823753,0.6807548632375975,0.7033299105115438,0.7141147959925703,0.7582989612996249
11013,1048-49,Dwarf,slate,male,Morten,Chalklace,Morten Chalklace,18,academic,7,no_known_disabilities,0.7460632613431359,0.8065323760406697,0.408215440927507,0.4318329722252279,0.780282872657899,0.7640777950345005,0.437598493789482,0.6714770582611304,0.3406205438402036,0.6615837408620121,0.4086462856084588,0.5287147549115015,0.8641477402465308
11014,1048-49,Dwarf,flint,female,Inna,Greymine,Inna Greymine,19,vocational,2,no_known_disabilities,0.7062718676701989,0.7795834549564885,0.8186301951073225,0.3474599649185821,0.2569136266010407,0.5498490708748462,0.6321143148852691,0.6887559421513162,0.5190267674429284,0.7886454894146164,0.768012673955597,0.4860822915773357,0.9221534747128608
11015,1048-49,Dwarf,alabaster,male,Darel,Hearthbind,Darel Hearthbind,18,vocational,1,physical_disability,0.944780959633134,0.6924894901542469,0.6468031819414674,0.7955023540934683,0.7205693871954562,0.6853928988352626,0.8086611407547525,0.6273585589362465,0.6812599429254961,0.7423776893604267,0.7306406251167731,0.7204130337537308,0.5155298546509569
11016,1048-49,Elf,rowan,neuter,Eiran,Fogwhisper,Eiran Fogwhisper,18,academic,5,no_known_disabilities,1.0,0.5695065548092082,0.8598909799432207,0.7546082742696651,0.46824735697929,0.8632710568984968,0.8948021871109516,0.6714071577439762,0.9923709815999489,0.8393787072364907,0.9738638775865112,0.9092604681721448,0.4742314572722163
11017,1048-49,Elf,palm,neuter,Solen,Sandcymbal,Solen Sandcymbal,18,academic,4,no_known_disabilities,0.9941298650539911,0.583070305711444,0.9384015673003412,0.6978996760145273,0.4927416302610389,0.7311606308041663,0.7624150764853046,0.4901968901948619,0.9037383319431052,0.8637298939475961,0.9201758870605616,0.7834001985869415,0.6675119179473712
11018,1048-49,Elf,yew,male,Therenil,Yewmantle,Therenil Yewmantle,18,academic,5,mental_health_disability,0.7904158361527852,0.8827557547142857,0.3585118699189296,0.596882565309364,0.8315565781630619,0.722777585246312,0.7675084711162554,0.7984211532977544,0.6096263937829572,0.7748304249056197,0.5649607662901012,0.7195211026112898,0.6320499295721678
11019,1048-49,Dwarf,obsidian,female,Nyssa,Voidscript,Nyssa Voidscript,18,academic,8,no_known_disabilities,0.9513270082898678,0.8150560500274829,0.4073382523943302,0.443417395190831,0.6117794400056517,0.9285947972025992,0.8042968300535097,0.4722968273998573,0.7629576505286955,0.8697487595769025,0.6292062399763535,0.9235078987215524,0.610813270006674
11020,1048-49,Dwarf,alabaster,male,Edrik,Gracestone,Edrik Gracestone,18,no_qualifications,3,adhd,0.807053353822241,0.4565876833051581,0.425680099100443,0.725094764755276,0.7800334333459268,0.607607419987601,0.7545293922430318,0.471892940256283,0.6266966828547289,0.8028817793971388,0.7792919674314708,0.6802461209138223,0.5927574923851636
11021,1048-49,Dwarf,slate,neuter,Mern,Gridforge,Mern Gridforge,18,academic,5,no_known_disabilities,0.7882642082998781,0.8763173743312972,0.4605977627852499,0.5258248388110329,0.5795050606862422,0.5839544169116438,0.7004146858160475,0.6513717678125286,0.5457083415462478,0.7229833668149066,0.3135255914893428,0.5793090607902156,0.8415055995324809
11022,1048-49,Elf,yew,male,Thendrel,Crownbark,Thendrel Crownbark,18,academic,6,adhd,0.8326407528292665,0.7550771219472429,0.7864170068199022,0.3274257614654171,0.4678392961433721,0.6677295359422897,0.7068529396027328,0.892641593574298,0.7601737936457559,0.7473282746847828,0.6621669420119006,0.6784099447620279,0.6435088050957958
11023,1048-49,Elf,yew,male,Vaerion,Cloaksigil,Vaerion Cloaksigil,18,academic,8,no_known_disabilities,0.8617102229467213,0.918776055339588,0.6236087609793974,0.3802791753622609,0.4938413425116763,0.6478032653425506,0.7151507376882894,0.8022618390566447,0.8050383519600272,0.6751350422704381,0.7756450318041477,0.7943718855311781,0.685639399944954
11024,1048-49,Dwarf,slate,female,Tilna,Edgefitter,Tilna Edgefitter,18,no_qualifications,6,no_known_disabilities,0.6549225279541564,0.7050668303790286,0.5479924849577682,0.4670966107783548,0.775472996380093,0.5548925058407956,0.6805701051614449,0.8128528150620477,0.4110472470589947,0.659564041391124,0.5076163960679339,0.5733384187403376,0.969301063415664
11025,1048-49,Elf,rowan,male,Neren,Nightfern,Neren Nightfern,18,academic,7,no_known_disabilities,0.8610365580847146,0.6928644232376895,0.8268275461478826,0.7227069169194316,0.6341567863684959,0.7632658329402661,0.7627253783031321,0.5242524312209205,0.9585398104635446,0.8847713380474453,0.9433427694564523,0.7473356118702807,0.6665400652812222
11026,1048-49,Dwarf,alabaster,female,Vara,Bloomjoint,Vara Bloomjoint,18,no_qualifications,1,no_known_disabilities,0.9352338838037704,0.5989576194181894,0.6840953809618655,0.8030449549326412,0.6385772108959428,0.6929092645569019,0.7864976387339393,0.5975743183744695,0.5640892407428588,0.6833845094760703,0.7552555471919147,0.833760515963093,0.5431345151516227
11027,1048-49,Elf,holly,neuter,Arlin,Ritualthorn,Arlin Ritualthorn,18,vocational,6,no_known_disabilities,0.7067308254693043,0.9293668725297404,0.6333662099795901,0.8365935595784488,0.5541686542712161,0.8439649082941906,0.893018250431461,0.5649446507508878,0.7447254305405666,0.8535701585680792,0.7105011065476039,0.8814400940615416,0.6168229220709194
11028,1048-49,Elf,baobab,female,Serenya,Venerationbloom,Serenya Venerationbloom,18,academic,4,no_known_disabilities,0.7339783762973506,0.909175832685294,0.7414036059307458,0.3687483743538375,0.2685387047640036,0.7860170042664354,0.6373507458032519,0.8673560597906481,0.5085932679646984,0.6275270301456279,0.5443826264714455,0.7383402313570891,0.4783660786694412
11029,1048-49,Elf,holly,male,Caerel,Quietscribe,Caerel Quietscribe,18,academic,6,no_known_disabilities,0.8675727980700163,0.8532140000926093,0.6871105799244283,0.8364787001970921,0.4230124703021025,0.8125087036798695,0.7782488719915363,0.7122581319723604,0.7094576662096231,0.758710616488971,0.6471898040667925,0.8073408926603389,0.6104168768419185
11030,1048-49,Elf,yew,female,Thalira,Barkscroll,Thalira Barkscroll,18,vocational,5,other_neurodivergence,0.773755926532397,0.8864784270546846,0.7670913550205712,0.3613399429183445,0.5660090107169878,0.7592351922093693,0.6411570067450372,0.8440929839302266,0.7767965271190367,0.677605448057754,0.6628504892171889,0.6521503858965291,0.7856661257369655
11031,1048-49,Dwarf,granite,male,Jorran,Cragshield,Jorran Cragshield,18,academic,6,"adhd,other_neurodivergence",0.8664559760331274,0.7863294972252174,0.8264665421309296,0.4213439574444811,0.6050892106278031,0.6350012590016179,0.6598014369780802,0.7455763462761752,0.5461797901093822,0.8092495334692807,0.5213561428537116,0.575846625194456,0.7072955832568684
11032,1048-49,Dwarf,granite,female,Gilda,Halberdfist,Gilda Halberdfist,23,vocational,7,autistic_spectrum,0.4569364622490722,1.0,0.1748009465321461,0.6185794332767605,0.2501607533982104,0.7229652217898055,0.7935124342455555,0.8248279486956128,0.5050004071635262,0.6141391056909171,0.4756156407828811,0.5607093812265453,0.6669993415397824
11033,1048-49,Dwarf,sandstone,male,Harnin,Hillbanner,Harnin Hillbanner,18,vocational,4,physical_disability,0.9870085740350432,0.6635252753045239,0.8222031394652418,0.8206271495694908,0.6391834462692889,0.6147385458830237,0.6844060551505516,0.6325214980459372,0.8877466251387255,0.6899234746441649,0.7666805251912551,0.8042394432309368,0.5304452592188617
11034,1048-49,Elf,rowan,male,Thalen,Leafchant,Thalen Leafchant,18,academic,8,communication_difficulties,0.9933531087251268,0.7136747977679195,0.6810187927087984,0.8098969560292075,0.5944947592856842,0.9197288286427764,0.7706694598670218,0.6634926611192337,0.9280083635797668,0.7770175749420932,0.9603414960405676,0.8865721154597405,0.692787811675683
11035,1048-49,Dwarf,alabaster,female,Yana,Claymantle,Yana Claymantle,18,no_qualifications,4,no_known_disabilities,0.8463750920524676,0.6293636862763076,0.3971080092384473,0.8481252884429638,0.6125606599615397,0.7059767847211811,0.744856313528343,0.417163086722411,0.8150532280618978,0.6348657007592847,0.6073203120318409,0.6978870600398829,0.6531177867986087
11036,1048-49,Dwarf,flint,neuter,Doni,Chiselhand,Doni Chiselhand,18,no_qualifications,2,no_known_disabilities,0.8425294818485083,0.8111740396373,0.762691992209823,0.3215216798707581,0.3875033752937739,0.6561939480034024,0.7257014557196468,0.7834512466463832,0.6017843515252007,0.7632008896173248,0.5322353889688667,0.6902159928462477,0.8781603732766476
11037,1048-49,Dwarf,malachite,male,Jorvik,Alloycloak,Jorvik Alloycloak,18,academic,7,no_known_disabilities,0.9179657925080744,0.9251596924696328,0.4659981136020225,0.6979862583167806,0.5648396140722954,0.9198812364490984,0.9512430864715028,0.7184334448977862,0.8245717014390205,0.9133718627996352,0.6294227613995843,0.8203752827059866,0.8731951613716742
11038,1048-49,Dwarf,bismuth,male,Calo,Brightloop,Calo Brightloop,18,academic,5,deaf_or_hearing_impaired,1.0,0.6626822831496969,0.6412654826300008,0.655583494658247,0.6658036640180054,0.916305868157218,0.6127180054036698,0.4880807400112965,0.8742951140554054,0.8720611534971471,0.6725955042260189,0.9399004964946708,0.4494783822020855
11039,1048-49,Dwarf,alabaster,male,Torrel,Emberlin,Torrel Emberlin,18,no_qualifications,2,no_known_disabilities,0.6713540325481588,0.6538309807431825,0.6055222712111666,0.6844674815663421,0.4448229138701087,0.7902491765531777,0.8391236637819046,0.5167466449015182,0.6322968872608368,0.7315568742129084,0.7046134612896354,0.740582869841622,0.6513701575523723
11040,1048-49,Dwarf,malachite,male,Durnan,Chainshaft,Durnan Chainshaft,18,academic,4,no_known_disabilities,0.8900621840639928,0.855395495824388,0.6410556200292551,0.7418456803218444,0.4543839098279285,0.7462975885181066,0.8800090410694894,0.6486252784306831,0.6712998591523368,0.9283731145788328,0.745503751228652,0.813866989363277,0.873816830458701
11041,1048-49,Dwarf,flint,male,Kurn,Masonflare,Kurn Masonflare,18,vocational,2,physical_disability,0.6286435189354856,0.8746381571845013,0.7077672037553259,0.3904304424677441,0.3530985010326691,0.6202960902758257,0.7145598557373987,0.7738959742879701,0.4263186098796498,0.7259774550374913,0.5628030678031958,0.6786170813933414,0.9481393801995828
11042,1048-49,Elf,yew,male,Oloran,Pactweaver,Oloran Pactweaver,18,academic,6,autistic_spectrum,0.8957227360708041,0.95,0.4813010868348617,0.5744425200495331,0.5198416542682773,0.7120449068864746,0.6587331679322089,0.876240963587533,0.7181759524049715,0.783848798016544,0.627633998150876,0.7853055022183483,0.7161544135225054
11043,1048-49,Elf,baobab,male,Taelon,Hushbough,Taelon Hushbough,18,academic,8,no_known_disabilities,0.8772852414020074,0.95,0.6802591662289651,0.4944433472254798,0.5319107481746073,0.7699163559506299,0.6039164951737609,0.8957490061679794,0.6191567533246082,0.707229501546562,0.5724672672814469,0.7029729559023808,0.5616971344162698
11044,1048-49,Dwarf,granite,female,Baldra,Deepmarrow,Baldra Deepmarrow,18,academic,7,"adhd,communication_difficulties",0.7289992232039951,0.8117194341802818,0.6129110865301306,0.5525558067899297,0.6364920376985603,0.4996326602665953,0.6203023530277417,0.906691678966406,0.3865553869134659,0.6885795418870109,0.7042384368414346,0.7209514044380911,0.8132886718685832
11045,1048-49,Dwarf,slate,neuter,Alin,Sealnotch,Alin Sealnotch,18,academic,1,no_known_disabilities,0.8227901402850839,0.8084145104318129,0.5673464543033946,0.5769117673813022,0.6049495690395114,0.5384830381012463,0.4949297528047365,0.6931151834095238,0.4312092788546875,0.6043844471339899,0.4995252270237508,0.7152216885714049,0.853742413176124
11046,1048-49,Dwarf,flint,female,Inna,Chalkbite,Inna Chalkbite,18,academic,1,"physical_disability,mental_health_disability,adhd,communication_difficulties",0.8520904011637687,0.4178600264969506,0.5440707858284115,0.5379088916970782,0.95,0.6807993573471743,0.6502043034195635,0.6796101636564,0.5649500192808398,0.8321872384677046,0.5044416355422595,0.684076640447557,0.9352895441901466
11047,1048-49,Elf,ash,female,Emberyn,Firestride,Emberyn Firestride,18,academic,4,no_known_disabilities,0.970055087619276,0.6013600068411215,0.660740474869903,0.4025251596799474,0.6808266027902716,0.8342583693309605,0.6667669379312174,0.6800092193722796,0.7171693807053418,0.9339817948213948,0.7783454714734406,0.827781340274044,0.6182662475815165
11048,1048-49,Dwarf,slate,female,Vilda,Boltline,Vilda Boltline,18,academic,5,autistic_spectrum,0.8331039050717042,0.95,0.3394227629624583,0.5914481220204273,0.5104080929857154,0.7577834445495578,0.4853251088351143,0.7352959571472054,0.4352013208924949,0.6430201435265592,0.2839992251815791,0.7887343326151918,0.9602913404609068
11049,1048-49,Elf,yew,female,Ysira,Yewmantle,Ysira Yewmantle,18,academic,8,no_known_disabilities,0.7865977816195141,0.95,0.5713310362875735,0.4574050364467963,0.5909110681413431,0.7047886312054943,0.6574723848444487,0.8509970408728551,0.5931774589777349,0.662340955975508,0.7589998166170728,0.8232814757255836,0.6842944356120805
11050,1048-49,Elf,palm,male,Nahlor,Tidesong,Nahlor Tidesong,18,vocational,4,no_known_disabilities,0.9757247900805102,0.6784034985201878,0.8400342982557524,0.7589306369687809,0.6170208796977457,0.5222136085206824,0.7794673720033635,0.5940061060134846,0.9299098891364947,0.9451998339351704,0.8482132926741157,0.7942433812282387,0.7477234995403004
11051,1048-49,Elf,holly,male,Calion,Inkweaver,Calion Inkweaver,18,academic,6,no_known_disabilities,1.0,0.95,0.5973205087307957,0.8410163208626303,0.3526888807815501,0.8020848640409244,0.8279402082260987,0.5710892652907553,0.6551749047008677,0.914312021836112,0.7537611988083233,0.7872001837512563,0.6156218324008468
11052,1048-49,Elf,yew,male,Yreldan,Gravevigil,Yreldan Gravevigil,18,academic,7,no_known_disabilities,0.8433632981389249,0.917539410725757,0.4588086264126431,0.5627838510111915,0.6998737697380059,0.7758303488726946,0.7919642653190822,0.7229452826213579,0.5549163517261974,0.7309052020235888,0.6432688363949406,0.6728167250789643,0.748777840776922
11053,1048-49,Dwarf,granite,female,Hilda,Stormhall,Hilda Stormhall,22,academic,6,no_known_disabilities,0.4713202575917397,1.0,0.4041450387749224,0.6434426528912086,0.3051522324023029,0.679464723996998,0.7949508193907877,0.8070041429423573,0.5237231732778516,0.6393747324288311,0.5534802515122216,0.491474319481413,0.6930138228252434
11054,1048-49,Elf,palm,female,Nyela,Tidesong,Nyela Tidesong,18,vocational,2,no_known_disabilities,0.9394661919426688,0.7031748508535619,1.0,0.862079130084373,0.3830318109898447,0.6792827793325411,0.821875075453137,0.4199564134691355,0.9288215338583664,0.7482802127661977,0.8898420304521039,0.7156402846215066,0.6202448988566642
11055,1048-49,Dwarf,flint,female,Rilka,Tunnelbrace,Rilka Tunnelbrace,22,vocational,2,no_known_disabilities,0.76913165579858,0.9841215363388248,0.6733027295634303,0.5980249283820003,0.3411682153334285,0.5253570981610972,0.6438069545844458,0.916171708580072,0.4614775466027833,0.7606782022254805,0.7526705938689761,0.7185667820897521,0.9046064323199554
11056,1048-49,Dwarf,flint,male,Fennik,Coaljaw,Fennik Coaljaw,18,vocational,1,adhd,0.9159802142959822,0.5591537633095457,0.8740046108471493,0.4854242426531906,0.3584360959525139,0.4391787615152646,0.5630523457080251,0.674663059808793,0.5283769118521269,0.5693445121923154,0.7893340606927625,0.4771858090127371,0.8196229065879199
11057,1048-49,Elf,rowan,male,Thalen,Starpetal,Thalen Starpetal,18,vocational,1,no_known_disabilities,1.0,0.6362558548178847,0.9284572037920578,0.7825623555555241,0.2593511631224051,0.8697036133524129,0.9113090630249994,0.5377640113924265,0.9486734646570424,0.8855352422006127,0.8724998572622656,0.785114929355856,0.5620827597008246
