student_id,cohort_year,species,clan,gender,forename,surname,full_name,age,education,socio_economic_rank,disabilities,refined_openness,refined_conscientiousness,refined_extraversion,refined_agreeableness,refined_neuroticism,motivation_academic_drive,motivation_values_based_motivation,motivation_career_focus,motivation_cultural_experience,motivation_personal_growth,motivation_social_connection,motivation_intellectual_curiosity,motivation_practical_skills
452,1046-47,Dwarf,malachite,male,Wurin,Bronzeheel,Wurin Bronzeheel,21,academic,4,no_known_disabilities,0.7857585445861958,0.9483571173122808,0.6125485555173642,0.7924571358641881,0.393199803189979,0.8299093296209925,0.9624983342545348,0.7153318361704691,0.64655481300986,0.8886233054181671,0.7169591521881887,0.834898090632878,0.8823877373095341
453,1046-47,Dwarf,flint,female,Ylva,Ironboot,Ylva Ironboot,18,no_qualifications,4,no_known_disabilities,0.7043492974091727,0.779342147456568,0.7486443812270078,0.5093057351793048,0.4893016036483291,0.5515103565277524,0.6469536974862797,0.8274185604619243,0.5186321821543308,0.7428932262253635,0.5397178800415842,0.4782418742080034,0.9471346512365626
454,1046-47,Elf,holly,female,Thessa,Lorebloom,Thessa Lorebloom,18,academic,7,"mental_health_disability,autistic_spectrum,blind_or_visually_impaired",0.6772533677463017,0.95,0.1911060103773922,0.8487974926394259,0.742369018938735,0.8064963625073166,0.9001604826253551,0.5573846917916401,0.7405385708571461,0.8790480288460977,0.6742293100384045,0.905269126081506,0.688091397808567
455,1046-47,Elf,rowan,male,Neren,Starpetal,Neren Starpetal,18,vocational,6,no_known_disabilities,1.0,0.7199539543856682,0.8729893072255762,0.7756660396240194,0.5338927589740722,0.7429096609574728,0.821905807369841,0.629385868142581,0.9795802415598486,0.9341877547890124,0.9021109766311326,0.8401306894748595,0.4310336961340346
456,1046-47,Dwarf,alabaster,male,Rivin,Greyfold,Rivin Greyfold,18,academic,4,no_known_disabilities,0.9526810154306974,0.7279362685451256,0.368682749986996,0.8649554565216437,0.6958624359239278,0.7576593714099453,0.7414397383057656,0.5225927697042513,0.5946163412607178,0.7090190725451184,0.7811446669849283,0.6700197502190992,0.5580801327498305
457,1046-47,Dwarf,alabaster,female,Yana,Hopegrind,Yana Hopegrind,18,vocational,3,physical_disability,0.7829593641620768,0.662996849275058,0.5127932328203233,0.8984743469607565,0.8414940296849318,0.7609070004755148,0.8996798572076568,0.6096807921734452,0.6548492320529946,0.67576662354691,0.6719265699061391,0.7819122452767318,0.4213339909055009
458,1046-47,Dwarf,malachite,neuter,Kimmil,Stonebrow,Kimmil Stonebrow,18,academic,4,no_known_disabilities,1.0,0.8113090520058707,0.5277127484518911,0.7262071743643298,0.5083848525638297,0.774703279640643,0.9316375314468768,0.5925467796891737,0.8253740265986631,0.943400099784611,0.6424748637846605,0.902346233323852,0.9682433563685036
459,1046-47,Elf,palm,male,Vaelo,Shellmantle,Vaelo Shellmantle,18,no_qualifications,2,no_known_disabilities,0.8180496201776332,0.4144473692425085,1.0,0.6680021615207195,0.3972257271993192,0.5992331636802909,0.8273155021968773,0.4298931940639857,0.9011114305199882,0.9315180973365176,0.8520682850891508,0.6525032669183016,0.6872377140877206
460,1046-47,Dwarf,sandstone,male,Calrik,Grainbrace,Calrik Grainbrace,18,academic,3,no_known_disabilities,1.0,0.8401291352438925,0.7089759850090801,0.6752274091358749,0.3210484228100177,0.8258139679232699,0.7354617789966522,0.5465633494440152,0.9425602832404198,0.7719177552298628,0.7524724445015026,0.7848476014790348,0.8182853861832581
461,1046-47,Dwarf,malachite,female,Thera,Filigree,Thera Filigree,18,academic,3,physical_disability,0.8168815905926614,0.95,0.5643831465990123,0.7180623819658668,0.6286717418480241,0.8431467076405106,0.8680613807562669,0.7071067886295578,0.7754501169811017,0.8180440135926561,0.7494795064232591,0.7395213250334205,0.9499183070678464
462,1046-47,Elf,holly,female,Thirel,Boundecho,Thirel Boundecho,18,academic,7,no_known_disabilities,0.7572623913145166,0.9112495880223964,0.6494942292320082,0.7444154021969871,0.6849168258915085,0.9234885876368564,0.8769179478587126,0.6246577440836416,0.7955688369323834,0.7839701933218743,0.6626714980874707,0.7506742375549339,0.8158146675177985
463,1046-47,Elf,yew,female,Virella,Lawglimmer,Virella Lawglimmer,18,academic,5,no_known_disabilities,0.7779970907465364,0.9309258552356828,0.6234261142402866,0.5845074668685439,0.5712394957363434,0.6814828275398154,0.7612716920147397,0.721591229792876,0.5344304285636726,0.6987029249283472,0.6160152775083932,0.7142191000749748,0.8164736618543109
464,1046-47,Dwarf,obsidian,female,Elura,Deepchant,Elura Deepchant,18,academic,6,no_known_disabilities,1.0,0.6862031966977462,0.633054831757526,0.5518831245859153,0.6241095360602011,0.8223295527941762,0.7269219213950382,0.5469336653095416,0.7314814759353993,0.9445957231451046,0.5315090222692761,0.8511411536051674,0.4347001529775131
465,1046-47,Dwarf,sandstone,male,Linric,Tarryvale,Linric Tarryvale,22,academic,6,no_known_disabilities,0.9423738190827996,0.8760137531973301,0.6757182517629192,0.773582285595026,0.2437290687457591,0.7139072533870958,0.7618891428757228,0.5696946617774789,0.9139198028879068,0.7541200856873196,0.8520688402477288,0.7990019075937338,0.8242232714261652
466,1046-47,Dwarf,sandstone,male,Calrik,Bridgeglen,Calrik Bridgeglen,18,academic,2,no_known_disabilities,1.0,0.7227680990827262,0.9421356473973136,0.7290474089500031,0.4406254179523601,0.6161287015028402,0.7935209885810337,0.6290700966265624,0.8545474277336584,0.7132380293922272,0.9289858640142102,0.6937020389170473,0.5401254870805087
467,1046-47,Dwarf,alabaster,male,Harnel,Ashbarrow,Harnel Ashbarrow,18,no_qualifications,5,deaf_or_hearing_impaired,0.8004490413914708,0.6562451684008103,0.4484231636111796,0.7103473554959668,0.635989728874063,0.7927824200343359,0.8512169798492427,0.6149660246407843,0.5480331350153527,0.7170662756751705,0.626777802080061,0.8103898558056901,0.6408706762842017
468,1046-47,Dwarf,flint,female,Erla,Flintroot,Erla Flintroot,18,no_qualifications,4,no_known_disabilities,0.6632129760581749,0.8222666705604356,0.7288343636908997,0.3289601599424167,0.6820580576882156,0.6939241845525153,0.6884204213609264,0.6224234516854998,0.4507723097536583,0.8058562294217398,0.5613177941142596,0.644904660006363,0.9327109154382268
469,1046-47,Elf,holly,neuter,Arlin,Inkweaver,Arlin Inkweaver,18,academic,3,no_known_disabilities,0.9705803677153187,0.779419717655664,0.5846335908459919,0.783391744742864,0.6038526717720805,0.863702759347716,0.847792075688341,0.6154522379890714,0.7015054791015494,0.8776734358231368,0.6635527203392566,0.7986994712351846,0.5356692226238657
470,1046-47,Elf,ash,male,Corven,Emberthorn,Corven Emberthorn,18,vocational,4,specific_learning_disability,0.9244117676029192,0.4575485754633893,0.6669772560085908,0.4683506853924327,0.671838482590848,0.6826868366541221,0.699487248306012,0.7821225539962786,0.8335525726601,0.9610675779545064,0.7363587130089497,0.7446511526019197,0.614662557275618
471,1046-47,Dwarf,slate,female,Esra,Boltline,Esra Boltline,18,academic,5,no_known_disabilities,0.8384268896888649,0.9370680846551174,0.4804140620734486,0.4937568086981818,0.7176043572569386,0.6642412397892101,0.425206240015156,0.7619011335020964,0.5492121546470186,0.6124219105139691,0.5117272331386507,0.6439214848739889,0.876643925250573
472,1046-47,Elf,yew,male,Corviel,Lawglimmer,Corviel Lawglimmer,18,vocational,4,no_known_disabilities,0.720986661296933,0.7931985287599658,0.5128177874409343,0.45681700682346,0.4037755129483515,0.7724721516365998,0.7699644151758891,0.8079262905464941,0.5804070794128183,0.7411271256750023,0.520025698873538,0.7931856679246165,0.5377155874092558
473,1046-47,Dwarf,granite,male,Bronrik,Bannerstone,Bronrik Bannerstone,18,academic,6,no_known_disabilities,0.7130491075379003,0.9414173523055362,0.7732536666875282,0.6994517415144328,0.4779463680923589,0.71572227214727,0.7213258504941037,0.9099140488963292,0.5487865968428233,0.8211326526445942,0.6964482299335134,0.680677222831784,0.7174516383792674
474,1046-47,Dwarf,obsidian,female,Velsa,Memoryvault,Velsa Memoryvault,18,academic,4,no_known_disabilities,1.0,0.8330555050840361,0.5364113740633832,0.6760675479391731,0.5830294366051015,0.8631759855078618,0.7697777058191327,0.4871397161816254,0.8151798694612792,0.8961915414024271,0.6653383122584955,0.8914206219282278,0.5700355813535938
475,1046-47,Elf,rowan,male,Jerren,Blossomvow,Jerren Blossomvow,18,vocational,5,adhd,1.0,0.6445341395415491,0.9402093728429586,0.8911062873304891,0.6344077155330734,0.8753686508344369,0.9351348602022886,0.5506609551004673,1.0,0.7866144895649928,0.9541463426451724,0.8409608369810003,0.55718425088652
476,1046-47,Dwarf,sandstone,female,Velna,Tarryvale,Velna Tarryvale,18,academic,8,no_known_disabilities,0.9430007595119588,0.8166602384778624,0.6583279790633979,0.6213318610188777,0.3927089676334854,0.5651048557736533,0.8037862712686258,0.5306532203229888,0.866722972008458,0.7158499411045464,0.7225651182807713,0.8050479474549682,0.6173191412993785
477,1046-47,Elf,rowan,male,Viren,Cloudwhistle,Viren Cloudwhistle,18,vocational,6,no_known_disabilities,0.9766766387656608,0.7364596512853758,0.833249723338254,0.8366355473080296,0.3590458599862597,0.7691789013855653,0.7558250144385227,0.6025282311400862,0.9465192217514334,0.8618268118511252,0.9790661683621557,0.8079340242957495,0.649230465419805
478,1046-47,Dwarf,sandstone,male,Davi,Sandspire,Davi Sandspire,18,vocational,7,no_known_disabilities,0.7657124090958843,0.6264198149603122,0.6896088881059831,0.6394682469857605,0.4753215977299397,0.6693833060062757,0.7383176695714582,0.6245654976323615,0.8270638314986529,0.6726224169520109,0.7846010779256958,0.6764953322934308,0.7081184867378887
479,1046-47,Dwarf,flint,male,Durgan,Knuckleblast,Durgan Knuckleblast,18,no_qualifications,3,no_known_disabilities,0.588373473932441,0.7709845132762962,0.7827063308241754,0.3188193098362884,0.4330518557143543,0.7087142427488556,0.5565915693118658,0.8433298998675466,0.7155212799865873,0.5671223628457132,0.5705952468788299,0.4856157955656948,0.9161131824224878
480,1046-47,Dwarf,flint,female,Mira,Ironclout,Mira Ironclout,18,vocational,1,physical_disability,0.8778368992321024,0.8325668924140843,0.9103820171406276,0.5378912892628035,0.5531434812614316,0.4511384197401248,0.6979323669720531,0.7567536198158046,0.7284901062978418,0.8073966391906289,0.6980638396461198,0.4451562194134896,0.9669830101554246
481,1046-47,Dwarf,alabaster,male,Rivin,Marshshade,Rivin Marshshade,18,vocational,1,no_known_disabilities,0.7409591137784505,0.8361674539021374,0.6165547827422941,0.6499085186242808,0.4920562221175611,0.8165763713339617,0.8783787432352727,0.4332748822863884,0.565962617434167,0.7000288645386162,0.6906766850474059,0.7878505900665581,0.5623247350000797
482,1046-47,Elf,yew,female,Thalira,Thorncounsel,Thalira Thorncounsel,18,academic,5,no_known_disabilities,0.9594290389845604,0.7571461461496,0.6032648058515454,0.3083313531625535,0.3931724856335206,0.6430735255518707,0.7381794162225999,0.901564555663513,0.6513219210119818,0.7917955959624583,0.6291637567569212,0.7708798749674567,0.8124188643565542
483,1046-47,Elf,palm,male,Coren,Tidesong,Coren Tidesong,18,no_qualifications,1,no_known_disabilities,0.7927623931285327,0.4295348151323669,0.911466510117976,0.8052719995047422,0.5356823349020503,0.6300889220372616,0.7608732067680406,0.5454246012069262,0.8615252748555339,0.9179149890270116,0.8862480976327417,0.6918341043352065,0.7116491835880822
484,1046-47,Elf,baobab,female,Yllessa,Goldmantle,Yllessa Goldmantle,18,academic,8,no_known_disabilities,0.8086577605218634,0.95,0.5767301636351729,0.5637073011033598,0.4307389675454092,0.7448314277095928,0.5763369130601983,0.8549985363106626,0.522510938931239,0.81073624245359,0.415320058654551,0.6442821194099972,0.62660892238459
485,1046-47,Dwarf,bismuth,female,Ivelle,Colorpulse,Ivelle Colorpulse,18,vocational,6,no_known_disabilities,0.9380623566727728,0.5633480508247419,0.602112068924305,0.6611536179697797,0.5337708237076152,0.8630390223398171,0.5693290506544603,0.6955399620044369,0.9197016159035696,0.8863377986873406,0.7065375273944078,0.9592848973866044,0.5054833856481902
486,1046-47,Elf,holly,female,Nyari,Birchquorum,Nyari Birchquorum,18,academic,4,no_known_disabilities,0.8033193191623059,0.95,0.681767532556835,0.6831324041632156,0.3639076661027865,0.750375956959988,0.752676297525992,0.6134777559500366,0.6525070028582387,0.7929850573542787,0.7468853979927185,0.7558059360765115,0.8405705083092502
487,1046-47,Elf,yew,neuter,Saenil,Gravethorn,Saenil Gravethorn,18,academic,8,no_known_disabilities,0.7764576772831783,0.95,0.5759171307961223,0.5249590699829899,0.5515441377258709,0.6476377425040702,0.7233754953490465,0.9056827317884606,0.638171783803567,0.7232998440723255,0.742431071187747,0.7500060491134558,0.5889785079006722
488,1046-47,Dwarf,alabaster,female,Renya,Claymantle,Renya Claymantle,18,no_qualifications,1,"mental_health_disability,adhd",0.7784339583103033,0.2303908278622731,0.5790656171431956,0.8047201997389424,1.0,0.7643577605652756,0.8514648596579567,0.4570192521039663,0.557612078935621,0.7792820647306077,0.675868302606932,0.6966186722386359,0.6727750570288068
489,1046-47,Elf,holly,male,Halion,Tomeflower,Halion Tomeflower,18,academic,7,no_known_disabilities,0.9419017271858164,0.9343316195801912,0.473576651277282,0.6463959355819274,0.5296561112071035,0.8685368083862399,0.850594296780978,0.612519268693047,0.734131491735485,0.9420620815641304,0.6291236069811414,0.8800977640278123,0.568605263808303
490,1046-47,Dwarf,bismuth,neuter,Zeffel,Trickjoin,Zeffel Trickjoin,18,academic,5,no_known_disabilities,1.0,0.5046433022744294,0.8259424378415918,0.638195523345276,0.4880791670616609,0.8849017309953002,0.5692194937823488,0.4515243118664495,0.7842479901822057,0.889381512972001,0.6671178696903489,0.8503849547444536,0.6579940210669306
491,1046-47,Elf,yew,female,Marenel,Sealbough,Marenel Sealbough,20,academic,2,blind_or_visually_impaired,0.7171416361668064,0.9356192747535872,0.5950864176571213,0.4963030199003417,0.3983607331265266,0.8231485252174817,0.617692692363907,0.871396862895188,0.5766037990274767,0.7037280076683997,0.6884225923050948,0.8095751041295899,0.561549541873381
492,1046-47,Dwarf,bismuth,male,Ossel,Fizzthread,Ossel Fizzthread,18,vocational,2,no_known_disabilities,1.0,0.715062747765078,0.7627289370497333,0.7769993117306752,0.5044083045363122,0.8420849484422309,0.8200672674894784,0.5272355732891163,0.9580930488933485,0.9372472013847682,0.5589859706099884,0.9791074515349176,0.6595593492119087
493,1046-47,Dwarf,sandstone,female,Una,Guildmark,Una Guildmark,18,academic,5,no_known_disabilities,0.823021522308012,0.7579845995766545,0.7086361106868141,0.7422109537264485,0.3339205891564584,0.7616375548942256,0.7645798804574045,0.6468850052163403,0.7989463501288595,0.6880413076058445,0.8980018023772233,0.7215423163296197,0.7852308749326842
494,1046-47,Dwarf,flint,male,Orgrin,Rubbletoe,Orgrin Rubbletoe,18,vocational,4,"dyslexia,wheelchair_user",0.7955677282894321,0.7656912448422234,0.8727713080303471,0.5833450779974965,0.4587634255218372,0.6924141195937936,0.6770141409138064,0.901107522049006,0.5871674587751112,0.5340677840870248,0.6784785040528881,0.7088935733134993,0.8606804601448438
495,1046-47,Dwarf,slate,male,Haskel,Scrivenstone,Haskel Scrivenstone,18,academic,3,no_known_disabilities,0.7775571129764527,0.8664116621658332,0.4166273491818067,0.4235144097718467,0.5236933989766039,0.6034703272344377,0.4437966099311433,0.7864948708067209,0.503600823001794,0.557891002396003,0.5626171470458325,0.77266135941706,0.8703348552517695
496,1046-47,Dwarf,granite,male,Varnok,Steelforge,Varnok Steelforge,18,academic,7,no_known_disabilities,0.6339050463907009,0.872187138542214,0.7092300135537231,0.6353063380180919,0.5949650674531989,0.4800646624462438,0.6819156661434245,0.9031158447534308,0.6178919962027024,0.7768223646481587,0.4477965718262003,0.4625118720866707,0.7062323593754533
497,1046-47,Dwarf,flint,male,Storn,Coaljaw,Storn Coaljaw,18,vocational,4,blind_or_visually_impaired,0.7441362188603563,0.7613561207607341,0.7798087066216787,0.3153494701982146,0.641428314663508,0.6222509272052101,0.4866458014352222,0.6464757500222559,0.6325628989348134,0.6636709656507687,0.5487756284862795,0.6723484357413347,0.9755331893081206
498,1046-47,Elf,holly,male,Vaelis,Greenquill,Vaelis Greenquill,18,vocational,8,no_known_disabilities,0.9305791962363116,0.7988817756942987,0.572410554300911,0.8897564297442874,0.4724260684728914,0.8040945156868368,0.8158538735384004,0.6465729716327863,0.6469777668147735,0.8208218952078897,0.7866954192646851,0.8717503293443665,0.8153304518375023
499,1046-47,Dwarf,obsidian,female,Lyra,Dusksigil,Lyra Dusksigil,18,academic,6,adhd,1.0,0.5694113375312898,0.5059065157919782,0.6583886879439278,0.5270025257423188,0.9309518022957606,0.8278454713884139,0.6404140132302698,0.7042075444261006,0.892819547125502,0.4796708370886516,0.971385346265824,0.5089488055358538
500,1047-48,Dwarf,alabaster,female,Hesta,Wallmantle,Hesta Wallmantle,18,no_qualifications,2,no_known_disabilities,0.9166862686808552,0.72728791125375,0.4615705578987209,0.7803159354583705,0.4496239815287363,0.6591582142423437,0.9097307387852968,0.4669033910434976,0.736719535761033,0.8033461697385169,0.6168524665878781,0.6530643864191015,0.5186784989558395
501,1047-48,Elf,rowan,female,Elowen,Songroot,Elowen Songroot,18,no_qualifications,1,no_known_disabilities,1.0,0.6496995601258254,0.9488154504252198,0.8755311664402055,0.2801265686084185,0.7523377639658619,0.8169781765134351,0.5702963201773552,1.0,0.7837137973615075,0.8617897820637126,0.8495524300118361,0.6640077297452668
502,1047-48,Dwarf,alabaster,male,Omren,Claymantle,Omren Claymantle,18,academic,4,mental_health_disability,0.7042742602962153,0.6483883857216053,0.1572831275674258,0.8273304939435332,1.0,0.7665946699652737,0.8428045267099226,0.6995026149250899,0.5180026013284075,0.7739556163842887,0.6415588259512854,0.6782842632754851,0.5641536986053993
503,1047-48,Dwarf,slate,neuter,Keln,Boltline,Keln Boltline,18,academic,6,mental_health_disability,0.625334461025271,0.6942940421632804,0.1590324517662006,0.567234896009507,0.8328333561591763,0.5935504941864646,0.6504633957966142,0.6228021302822974,0.549375556145057,0.673715795719894,0.5247428043359599,0.7561813429976851,0.9051896349795178
504,1047-48,Dwarf,obsidian,male,Silas,Palechant,Silas Palechant,18,vocational,5,no_known_disabilities,0.8229783741270815,0.8498727272188613,0.4359974225614836,0.5534127840408856,0.6013072460939284,0.9451582609379344,0.7494725654134488,0.4540819391905937,0.7882434815169032,0.928774244315357,0.6537057559842737,0.894918355975091,0.5453254209377904
505,1047-48,Elf,holly,female,Ysilwen,Dewscroll,Ysilwen Dewscroll,18,vocational,4,no_known_disabilities,0.7633202924166611,0.8145906544555593,0.6211440958608517,0.6410710605694816,0.3691188415568692,0.8668691310130889,0.7825864445492444,0.673983369848325,0.7213217703674198,0.8120391494984849,0.7433041077379126,0.8594153591297298,0.6387804178233087
506,1047-48,Dwarf,sandstone,male,Drek,Cobblecloak,Drek Cobblecloak,18,vocational,4,deaf_or_hearing_impaired,0.745585019235016,0.5860486757937932,0.8359406956370155,0.8381921245083928,0.384179326261494,0.7197180215023213,0.7349189008442033,0.6462628113990362,0.8302086073427333,0.7197192362450984,0.8215948036341092,0.8034292429618549,0.6179234302023218
507,1047-48,Dwarf,bismuth,female,Ferra,Shinebinder,Ferra Shinebinder,18,vocational,7,no_known_disabilities,0.9672699621803204,0.6502895330145296,0.6194946999745378,0.763314076222694,0.7530556552363561,0.9632947461116708,0.7420503986323583,0.4682546646174352,0.8130518318696686,0.9211628262239256,0.572100888519369,0.942733396621022,0.5725172163424765
508,1047-48,Elf,rowan,male,Olyen,Windpoem,Olyen Windpoem,18,vocational,6,no_known_disabilities,0.8277247700546743,0.5620089018008635,0.8561679984080003,0.8163278351880084,0.3084437940653135,0.7333828806174594,0.7963924524848971,0.562919361158972,0.9685835704473535,0.7642786160270947,0.864500190495462,0.8336566030792214,0.6230935495595609
509,1047-48,Dwarf,slate,female,Sela,Sealnotch,Sela Sealnotch,18,academic,7,specific_learning_disability,0.6098022891864164,0.8007736280879518,0.519068418240254,0.5255395098470272,0.805030887112611,0.5345850431685909,0.6731661397109028,0.6501953574844805,0.5433349325259441,0.7524807226894485,0.4829186362495805,0.5516186543909227,0.9298906569022206
510,1047-48,Elf,palm,female,Mirani,Shellmantle,Mirani Shellmantle,18,no_qualifications,3,no_known_disabilities,0.8411467998960114,0.4944260966257053,0.910374007504127,0.6362331372238774,0.5692593816085403,0.5835432200049574,0.8913446033936461,0.4510699769280352,0.869272320990052,0.784470039229129,0.8993586388482788,0.696807917694857,0.6942919987429232
511,1047-48,Elf,baobab,male,Virellan,Vaultblossom,Virellan Vaultblossom,18,academic,7,no_known_disabilities,0.8180952146012254,0.9404256570878252,0.6301665578123489,0.5769331469766621,0.3774889003403096,0.7270313792959281,0.5234169516123223,0.916643807623394,0.529089499522058,0.7229920541689256,0.6110987988683129,0.8077175480235163,0.5998532758464181
512,1047-48,Dwarf,slate,male,Ernin,Sealnotch,Ernin Sealnotch,18,vocational,7,no_known_disabilities,0.6275356414330042,0.7785781627376828,0.4580731935774919,0.4159714386390777,0.7450927349170554,0.6792111113642038,0.3958345865195312,0.8405880653110257,0.4356806702813163,0.7383328925672313,0.4912167594985264,0.6837491026507564,0.8854854431142406
513,1047-48,Elf,ash,female,Ysolde,Stormbark,Ysolde Stormbark,18,academic,3,no_known_disabilities,1.0,0.5632141385091577,0.6131310145857948,0.6405548600898148,0.6437488243926084,0.60837108578395,0.7996825390611402,0.7059303349034108,0.8420312709420523,0.9317971900594142,0.6677231838381946,0.6988401567189418,0.5471413349259754
514,1047-48,Dwarf,flint,male,Rorik,Spallvein,Rorik Spallvein,18,no_qualifications,3,"other_neurodivergence,blind_or_visually_impaired",0.7066586715315996,0.724832671954744,0.7795926994278545,0.5261843552113077,0.6310806579724042,0.5647389197547682,0.7164020781643736,0.8427914935355808,0.6698834650153883,0.5597664580010057,0.6896275926785345,0.6575242092350538,0.8446827353810784
515,1047-48,Dwarf,sandstone,male,Larnel,Hillbanner,Larnel Hillbanner,18,vocational,3,no_known_disabilities,0.8634663280010456,0.7404583082692262,0.9128334300841542,0.8819965014503302,0.4072348843209463,0.6328530209376935,0.7968541032652621,0.7079541622781118,0.9215472683911068,0.7888862184853135,0.8231864542629501,0.7488841652954445,0.7005035363365643
516,1047-48,Dwarf,alabaster,male,Brenik,Quietlock,Brenik Quietlock,18,academic,3,no_known_disabilities,0.7993540836041808,0.715063885879622,0.4761600691476372,0.7662125111563053,0.5756945757895846,0.7062592626904839,0.7546793173693616,0.5942212410673436,0.5999439784353952,0.7587179140902299,0.7506000972146222,0.8164576441480659,0.6443266695439932
517,1047-48,Dwarf,sandstone,male,Drek,Guildmark,Drek Guildmark,18,academic,4,no_known_disabilities,1.0,0.718135594066498,0.8936126184593441,0.8023441884348683,0.5050846642477997,0.7439651857651889,0.8215967127625532,0.6210154105735405,0.7973128432087144,0.6919126996325562,0.8429863200672141,0.6559003916001914,0.6553417271723461
518,1047-48,Elf,palm,female,Selari,Driftfeather,Selari Driftfeather,18,academic,2,no_known_disabilities,0.9021735358712704,0.6058208023779558,1.0,0.7700400819859781,0.3969392101080576,0.7664724983054116,0.8623972674456811,0.6845574215947212,0.8793693051920541,0.9053235515553462,0.8741778254475912,0.6474150932041327,0.5603680562344785
519,1047-48,Elf,palm,male,Nahlor,Seasilk,Nahlor Seasilk,18,academic,5,no_known_disabilities,0.9141590541226822,0.736316646233356,0.9226816566908226,0.769854385629326,0.4660123972488926,0.7540475517798473,0.8601193567344901,0.4168358597458694,0.9071139074316866,0.8224827456256679,0.9244116539725128,0.7337934662520241,0.6156747780360448
520,1047-48,Dwarf,bismuth,female,Vilya,Thoughtcoil,Vilya Thoughtcoil,18,academic,2,no_known_disabilities,1.0,0.5047429310089684,0.9421602450717844,0.7502581892410495,0.367384737844955,0.806193654205814,0.80869426361133,0.6726323599672027,0.9581571339737356,0.7727069608404108,0.6594708676823852,0.8532189994033916,0.4824654826493989
521,1047-48,Elf,ash,male,Corven,Firestride,Corven Firestride,18,academic,3,no_known_disabilities,1.0,0.7845357139916632,0.841346308759899,0.5391612302624464,0.7339695537345942,0.7619769862477712,0.6939331968836301,0.6779273537745177,0.7302051641449964,0.8756658183515352,0.6211011333663885,0.9342480628138738,0.5729785742938003
522,1047-48,Elf,yew,male,Aerthorn,Vowroot,Aerthorn Vowroot,18,academic,8,no_known_disabilities,0.7442814522718957,0.8541169322636412,0.6642927721570198,0.5751403645272435,0.5192584199697265,0.7060855396471271,0.6128091246954805,0.8847122664847191,0.7143387694423229,0.790355525690001,0.5330545230781322,0.658311525284905,0.5999684011666804
523,1047-48,Elf,holly,neuter,Sylri,Emberhymn,Sylri Emberhymn,18,vocational,4,adhd,1.0,0.6907148320353411,0.749684400483319,0.6486842456288431,0.733232463191003,0.7988789099127638,0.9077893310095608,0.7044014762244798,0.8439870304392028,0.8973788345243456,0.6458081936123231,0.9006571445626518,0.6825249149367166
524,1047-48,Dwarf,slate,female,Nerra,Truelock,Nerra Truelock,18,academic,6,no_known_disabilities,0.6217543144328089,0.7590942556238103,0.4118687802009976,0.6311710988883026,0.6873889679954587,0.6474265242653903,0.6966449718767334,0.6776687711466776,0.48694325655937,0.6539368512960739,0.5328947708862483,0.797234444054955,0.9563981063101084
525,1047-48,Dwarf,slate,female,Tilna,Etchbrace,Tilna Etchbrace,18,vocational,2,no_known_disabilities,0.8423965744787185,0.8155624622543437,0.4537048163310875,0.424878715090272,0.5729154695786521,0.5339243663331557,0.489065586987608,0.6670584674924942,0.4257112462642425,0.7540153469963862,0.5009616703141834,0.7157088490042358,0.873902414463987
526,1047-48,Elf,holly,female,Neria,Boundecho,Neria Boundecho,18,academic,4,physical_disability,1.0,0.8138485238337749,0.4517084417848408,0.8911308335626158,0.6395480817568753,0.92645810369726,0.756394387839869,0.6218861934844496,0.7839451267026513,0.7664982420852583,0.7191177857445937,0.8866250172730026,0.6408550461680993
527,1047-48,Dwarf,flint,male,Jast,Tunnelbrace,Jast Tunnelbrace,18,no_qualifications,4,no_known_disabilities,0.7056206169147176,0.7671327147029121,0.6137310463511595,0.3036026396699738,0.4635428587681012,0.4793625979534997,0.7682028190085003,0.8596924314333095,0.4766038104187971,0.6629137214716999,0.7896543070404021,0.5958415926665048,0.9136347708106756
528,1047-48,Dwarf,granite,female,Tilda,Bouldershield,Tilda Bouldershield,18,academic,6,no_known_disabilities,0.7780953397673415,0.9014183140355384,0.532862489400378,0.6468439887587182,0.3434089208750172,0.6748466552485342,0.702804338299594,0.7428351950562628,0.5303884878246989,0.7871017087607208,0.5627800393966982,0.6902154982137028,0.7171380147097943
529,1047-48,Dwarf,obsidian,female,Enali,Obsidianmark,Enali Obsidianmark,18,vocational,6,no_known_disabilities,0.991422752335798,0.9301784083170604,0.6738348123547749,0.6879251635185364,0.5680503791197065,0.9813588117479622,0.7700702656032037,0.5765162716272566,0.7506295400094602,0.964910637505716,0.7109580022444107,0.9757255470460066,0.6316416901034246
530,1047-48,Elf,yew,male,Valreth,Yewmantle,Valreth Yewmantle,18,academic,1,no_known_disabilities,0.9670406755954734,0.7858860572292957,0.7690519602707089,0.3114186344680332,0.3044240405658168,0.783909906327723,0.6615571359346633,0.8127954477790653,0.6912397925727845,0.7515897992981668,0.7669606947572224,0.7545732228555573,0.6411658945527803
531,1047-48,Elf,palm,male,Jaro,Reefgrace,Jaro Reefgrace,18,vocational,2,no_known_disabilities,0.8233970563663996,0.4748507923922556,0.901478175288066,0.8002327757816644,0.4699550454178088,0.6960792251466431,0.8081679612333392,0.4065169945378693,0.982454500408797,0.8292164424162232,0.8431207587604165,0.7333145880374483,0.6980920855634911
